"","gene","symbol","Description","Entrez"
"904","AT5G46050","NPF5.2","peptide transporter 3(PTR3)",834646
"905","AT2G44380","AT2G44380","Cysteine/Histidine-rich C1 domain family protein(AT2G44380)",819045
"906","AT3G19930","STP4","sugar transporter 4(STP4)",821531
"907","AT1G20780","PUB44","senescence-associated E3 ubiquitin ligase 1(SAUL1)",838668
"908","AT3G14840","LRR-RLK","Leucine-rich repeat transmembrane protein kinase(AT3G14840)",820713
"909","AT4G00955","AT4G00955","wall-associated receptor kinase-like protein(AT4G00955)",827942
"910","AT1G08920","SUGTL2","ERD (early response to dehydration) six-like 1(ESL1)",837413
"911","AT3G59210","AT3G59210","F-box/RNI-like superfamily protein(AT3G59210)",825090
"912","AT1G79270","ECT8","evolutionarily conserved C-terminal region 8(ECT8)",844267
"913","AT5G45410","AT5G45410","zinc finger B-box protein(AT5G45410)",834577
"914","AT2G30740","PTI12","Protein kinase superfamily protein(AT2G30740)",817625
"915","AT5G37540","AT5G37540","Eukaryotic aspartyl protease family protein(AT5G37540)",833732
"916","AT3G10800","BZIP28","Basic-leucine zipper (bZIP) transcription factor family protein(BZIP28)",820249
"917","AT1G61140","EDA16","SNF2 domain-containing protein / helicase domain-containing protein / zinc finger protein-like protein(EDA16)",842407
"918","AT5G47180","PVA21","Plant VAMP (vesicle-associated membrane protein) family protein(AT5G47180)",834764
"919","AT4G24340","AT4G24340","Phosphorylase superfamily protein(AT4G24340)",828537
"920","AT1G08315","AT1G08315","ARM repeat superfamily protein(AT1G08315)",837352
"921","AT1G34370","STOP1","C2H2 and C2HC zinc fingers superfamily protein(STOP1)",840339
"922","AT2G17520","IRE1A","Endoribonuclease/protein kinase IRE1-like protein(IRE1A)",816258
"923","AT4G01750","RGXT2","rhamnogalacturonan xylosyltransferase 2(RGXT2)",827905
"924","AT1G78310","VQ9","VQ motif-containing protein(AT1G78310)",844166
"925","AT1G07310","AT1G07310","Calcium-dependent lipid-binding (CaLB domain) family protein(AT1G07310)",837242
"926","AT1G76700","ATJ10","DNAJ heat shock N-terminal domain-containing protein(AT1G76700)",844003
"927","AT5G20790","AT5G20790","transmembrane protein(AT5G20790)",832202
"928","AT4G17500","ERF1A","ethylene responsive element binding factor 1(ERF-1)",827464
"929","AT1G67070","PMI2","Mannose-6-phosphate isomerase, type I(DIN9)",843027
"930","AT4G01250","WRKY22","WRKY family transcription factor(WRKY22)",827896
"931","AT1G11100","AT1G11100","SNF2 domain-containing protein / helicase domain-containing protein / zinc finger protein-like protein(AT1G11100)",837651
"932","AT1G04830","AT1G04830","Ypt/Rab-GAP domain of gyp1p superfamily protein(AT1G04830)",839404
"933","AT5G52640","HSP81-1","heat shock-like protein(HSP90.1)",835341
"934","AT2G30505","AT2G30505","Late embryogenesis abundant (LEA) hydroxyproline-rich glycoprotein family(AT2G30505)",2745571
"935","AT5G13750","ZIFL1","zinc induced facilitator-like 1(ZIFL1)",831220
"936","AT1G15330","PV42A","Cystathionine beta-synthase (CBS) protein(AT1G15330)",838102
"937","AT1G64940","CYP89A6","cytochrome P450, family 87, subfamily A, polypeptide 6(CYP89A6)",842802
"938","AT4G24160","AT4G24160","alpha/beta-Hydrolases superfamily protein(AT4G24160)",828516
"939","AT1G03790","SOM","Zinc finger C-x8-C-x5-C-x3-H type family protein(SOM)",839408
"940","AT1G70780","AT1G70780","hypothetical protein(AT1G70780)",843415
"941","AT1G22230","AT1G22230","nucleolar GTP-binding protein(AT1G22230)",838828
"942","AT4G13580","DIR18","Disease resistance-responsive (dirigent-like protein) family protein(AT4G13580)",826991
"943","AT5G67480","BT4","BTB and TAZ domain protein 4(BT4)",836884
"944","AT5G24910","CYP714A1","cytochrome P450, family 714, subfamily A, polypeptide 1(CYP714A1)",832560
"945","AT1G78260","AT1G78260","RNA-binding (RRM/RBD/RNP motifs) family protein(AT1G78260)",844161
"946","AT2G30230","AT2G30230","6,7-dimethyl-8-ribityllumazine synthase(AT2G30230)",817573
"947","AT5G58000","RTNLB21","Reticulon family protein(AT5G58000)",835911
"948","AT2G46950","CYP709B2","cytochrome P450, family 709, subfamily B, polypeptide 2(CYP709B2)",819309
"949","AT3G29034","AT3G29034","transmembrane protein(AT3G29034)",822546
"950","AT1G68690","PERK9","Protein kinase superfamily protein(PERK9)",3767664
"951","AT3G11340","AT3G11340","UDP-Glycosyltransferase superfamily protein(UGT76B1)",820307
"952","AT3G17110","AT3G17110","miscRNA(AT3G17110)",3768803
"953","AT1G09560","GLP4","germin-like protein 5(GLP5)",837482
"954","AT5G15230","GASA4","GAST1 protein homolog 4(GASA4)",831375
"955","AT3G25597","AT3G25597","transmembrane protein(AT3G25597)",3768932
"956","AT5G38940","AT5G38940","RmlC-like cupins superfamily protein(AT5G38940)",833886
"957","AT4G02100","AT4G02100","Heat shock protein DnaJ with tetratricopeptide repeat-containing protein(AT4G02100)",828142
"958","AT4G32890","GATA9","GATA transcription factor 9(GATA9)",829425
"959","AT4G15470","AT4G15470","Bax inhibitor-1 family protein(AT4G15470)",827218
"960","AT2G26690","NPF6.2","Major facilitator superfamily protein(AT2G26690)",817210
"961","AT4G37430","CYP81F1","cytochrome P450, family 91, subfamily A, polypeptide 2(CYP91A2)",829897
"962","AT3G58620","TTL4","tetratricopetide-repeat thioredoxin-like 4(TTL4)",825031
"963","AT3G50660","CYP90B1","Cytochrome P450 superfamily protein(DWF4)",824229
"964","AT5G50175","AT5G50175","transmembrane protein(AT5G50175)",3771478
"965","AT4G17530","RABD2C","RAB GTPase homolog 1C(RAB1C)",827468
"966","AT3G61070","PEX11E","peroxin 11E(PEX11E)",825279
"967","AT4G28600","NPGR2","no pollen germination related 2(NPGR2)",828978
"968","AT1G23149","CPuORF29",NA,NA
"969","AT5G07220","BAG3","BCL-2-associated athanogene 3(BAG3)",830613
"970","AT3G45970","EXLA1","expansin-like A1(EXLA1)",823740
"971","AT5G66170","STR18","sulfurtransferase 18(STR18)",836749
"972","AT1G28200","FIP1","FH interacting protein 1(FIP1)",839714
"973","AT3G09270","GSTU8","glutathione S-transferase TAU 8(GSTU8)",820083
"974","AT4G35060","HIPP25","Heavy metal transport/detoxification superfamily protein(HIPP25)",829658
"975","AT1G09270","IMPA4","importin alpha isoform 4(IMPA-4)",837448
"976","AT2G02610","AT2G02610","Cysteine/Histidine-rich C1 domain family protein(AT2G02610)",814790
"977","AT1G27760","SAT32","interferon-related developmental regulator family protein / IFRD protein family(SAT32)",839669
"978","AT2G37760","AKR4C8","NAD(P)-linked oxidoreductase superfamily protein(AKR4C8)",818353
"979","AT2G44370","AT2G44370","Cysteine/Histidine-rich C1 domain family protein(AT2G44370)",819044
"980","AT2G28130","AT2G28130","actin protein 2/3 complex subunit-like protein(AT2G28130)",817359
"981","AT5G52240","MSBP1","membrane steroid binding protein 1(MSBP1)",835300
"982","AT3G09770","LOG2","RING/U-box superfamily protein(LOG2)",820135
"983","AT3G17050","AT3G17050","hypothetical protein(AT3G17050)",3768842
"984","AT2G34585","AT2G34585","transmembrane protein(AT2G34585)",818023
"985","AT3G01340","SEC13A","Transducin/WD40 repeat-like superfamily protein(AT3G01340)",821216
"986","AT4G24805","AT4G24805","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein(AT4G24805)",828583
"987","AT5G35460","AT5G35460","membrane protein(AT5G35460)",833509
"988","AT2G39010","PIP2-6","plasma membrane intrinsic protein 2E(PIP2E)",818487
"989","AT3G45600","TET3","tetraspanin3(TET3)",823702
"990","AT1G32050","SCAMP4","SCAMP family protein(SCAMP5)",840097
"991","AT2G31090","AT2G31090","transmembrane protein(AT2G31090)",817665
"992","AT1G22910","AT1G22910","RNA-binding (RRM/RBD/RNP motifs) family protein(AT1G22910)",838898
"993","AT1G25230","PAP4","Calcineurin-like metallo-phosphoesterase superfamily protein(AT1G25230)",839105
"994","AT5G57785","AT5G57785","hypothetical protein(AT5G57785)",28721276
"995","AT1G21900","AT1G21900","emp24/gp25L/p24 family/GOLD family protein(p24delta5)",838792
"996","AT3G20500","PAP18","purple acid phosphatase 18(PAP18)",821596
"997","AT1G74330","AT1G74330","Protein kinase superfamily protein(AT1G74330)",843774
"998","AT2G32670","VAMP725","vesicle-associated membrane protein 725(VAMP725)",817827
"999","AT1G80840","WRKY40","WRKY DNA-binding protein 40(WRKY40)",844423
"1000","AT1G22110","AT1G22110","structural constituent of ribosome(AT1G22110)",838816
"1001","AT5G37485","AT5G37485","ncRNA(AT5G37485)",5008281
"1002","AT3G47965","AT3G47965","hypothetical protein(AT3G47965)",2745951
"1003","AT5G06865","AT5G06865","ncRNA(AT5G06865)",5008203
"1004","AT1G78380","GSTU19","glutathione S-transferase TAU 19(GSTU19)",844174
"1005","AT1G17280","UBC34","ubiquitin-conjugating enzyme 34(UBC34)",838300
"1006","AT1G73760","AT1G73760","RING/U-box superfamily protein(AT1G73760)",843711
"1007","AT1G34220","AT1G34220","Regulator of Vps4 activity in the MVB pathway protein(AT1G34220)",840321
"1008","AT4G09460","MYB6","myb domain protein 6(MYB6)",826530
"1009","AT3G57550","GK-2","guanylate kinase(AGK2)",824922
"1010","AT4G05320","UBQ10","polyubiquitin 10(UBQ10)",825880
"1011","AT3G05200","ATL6","RING/U-box superfamily protein(ATL6)",819684
"1012","AT2G25770","AT2G25770","Polyketide cyclase/dehydrase and lipid transport superfamily protein(AT2G25770)",817119
"1013","AT2G41705","AT2G41705","camphor resistance CrcB family protein(AT2G41705)",818769
"1014","AT1G53320","TULP7","tubby like protein 7(TLP7)",841766
"1015","AT5G13240","AT5G13240","transcription regulator(AT5G13240)",831164
"1016","AT1G14330","AT1G14330","Galactose oxidase/kelch repeat superfamily protein(AT1G14330)",837994
"1017","AT1G65720","AT1G65720","transmembrane protein(AT1G65720)",842883
"1018","AT1G07150","MAPKKK13","mitogen-activated protein kinase kinase kinase 13(MAPKKK13)",837226
"1019","AT1G09240","NAS3","nicotianamine synthase 3(NAS3)",837444
"1020","AT1G32410","AT1G32410","Vacuolar protein sorting 55 (VPS55) family protein(AT1G32410)",840134
"1021","AT2G02220","PSKR1","phytosulfokin receptor 1(PSKR1)",814753
"1022","AT5G52250","RUP1","Transducin/WD40 repeat-like superfamily protein(RUP1)",835301
"1023","AT1G22400","UGT85A1","UDP-Glycosyltransferase superfamily protein(UGT85A1)",838846
"1024","AT2G26355","AT2G26355","ncRNA(AT2G26355)",6240611
"1025","AT4G03420","AT4G03420","hypothetical protein (DUF789)(AT4G03420)",827928
"1026","AT2G18170","MPK7","MAP kinase 7(MPK7)",816330
"1027","AT1G14860","NUDT18","nudix hydrolase homolog 18(NUDT18)",838051
"1028","AT4G28040","AT4G28040","nodulin MtN21 /EamA-like transporter family protein(UMAMIT33)",828919
"1029","AT3G58120","BZIP61","Basic-leucine zipper (bZIP) transcription factor family protein(BZIP61)",824981
"1030","AT5G04470","SIM","cyclin-dependent protein kinase inhibitor(SIM)",830326
"1031","AT1G52540","AT1G52540","Protein kinase superfamily protein(AT1G52540)",841685
"1032","AT2G25450","GSL-OH","2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein(AT2G25450)",817083
"1033","AT5G07440","GDH2","glutamate dehydrogenase 2(GDH2)",830635
"1034","AT2G35060","POT11","K+ uptake permease 11(KUP11)",818071
"1035","AT1G63840","AT1G63840","RING/U-box superfamily protein(AT1G63840)",842687
"1036","AT4G25390","AT4G25390","Protein kinase superfamily protein(AT4G25390)",828642
"1037","AT1G29640","AT1G29640","senescence regulator (Protein of unknown function, DUF584)(AT1G29640)",839841
"1038","AT1G54100","ALDH7B4","aldehyde dehydrogenase 7B4(ALDH7B4)",841849
"1039","AT1G64660","MGL","methionine gamma-lyase(MGL)",842774
"1040","AT5G28050","AT5G28050","Cytidine/deoxycytidylate deaminase family protein(AT5G28050)",832875
"1041","AT4G32212","AT4G32212","miscRNA(AT4G32212)",6240547
"1042","AT4G39660","AGT2","alanine:glyoxylate aminotransferase 2(AGT2)",830120
"1043","AT3G57530","CPK32","calcium-dependent protein kinase 32(CPK32)",824920
"1044","AT4G34890","XDH1","xanthine dehydrogenase 1(XDH1)",829641
"1045","AT2G44790","UCC2","uclacyanin 2(UCC2)",819088
"1046","AT5G13330","ERF113","related to AP2 6l(Rap2.6L)",831174
"1047","AT3G46700","UGT76E3","UDP-Glycosyltransferase superfamily protein(AT3G46700)",823823
"1048","AT1G17300","AT1G17300","hypothetical protein(AT1G17300)",838302
"1049","AT1G65510","AT1G65510","transmembrane protein(AT1G65510)",842863
"1050","AT5G07870","AT5G07870","HXXXD-type acyl-transferase family protein(AT5G07870)",830680
"1051","AT5G56980","AT5G56980","cotton fiber protein(AT5G56980)",835800
"1052","AT4G34131","UGT73B3","UDP-glucosyl transferase 73B3(UGT73B3)",829559
"1053","AT5G28020","CYSD2","cysteine synthase D2(CYSD2)",832872
"1054","AT2G40200","BHLH51","basic helix-loop-helix (bHLH) DNA-binding superfamily protein(AT2G40200)",818611
"1055","AT1G53560","AT1G53560","Ribosomal protein L18ae family(AT1G53560)",841791
"1056","AT2G29420","GSTU7","glutathione S-transferase tau 7(GSTU7)",817491
"1057","AT5G61890","ERF114","Integrase-type DNA-binding superfamily protein(AT5G61890)",836310
"1058","AT2G25310","AT2G25310","ER membrane protein complex subunit-like protein (DUF2012)(AT2G25310)",817069
"1059","AT3G11690","AT3G11690","hypothetical protein(AT3G11690)",820341
"1060","AT3G20660","4-Oct","organic cation/carnitine transporter4(OCT4)",821613
"1061","AT5G65660","AT5G65660","hydroxyproline-rich glycoprotein family protein(AT5G65660)",836692
"1062","AT1G80510","AT1G80510","Transmembrane amino acid transporter family protein(AT1G80510)",844390
"1063","AT3G02460","AT3G02460","Ypt/Rab-GAP domain of gyp1p superfamily protein(AT3G02460)",821261
"1064","AT3G23540","AT3G23540","alpha/beta-Hydrolases superfamily protein(AT3G23540)",821933
"1065","AT4G27460","CBSX5","Cystathionine beta-synthase (CBS) family protein(CBSX5)",828855
"1066","AT2G24100","AT2G24100","ATP-dependent DNA helicase(ASG1)",816944
"1067","AT4G16745","AT4G16745","Exostosin family protein(AT4G16745)",827378
"1068","AT3G60200","AT3G60200","hypothetical protein(AT3G60200)",825190
"1069","AT5G23860","TUBB8","tubulin beta 8(TUB8)",832451
"1070","AT1G27670","AT1G27670","transmembrane protein(AT1G27670)",839659
"1071","AT1G50420","SCL3","scarecrow-like 3(SCL3)",841464
"1072","AT5G67560","ATARLA1D","ADP-ribosylation factor-like A1D(ARLA1D)",836892
"1073","AT4G30975","AT4G30975","ncRNA(AT4G30975)",5008174
"1074","AT1G20440","COR47","cold-regulated 47(COR47)",838632
"1075","AT3G06590","BHLH148","basic helix-loop-helix (bHLH) DNA-binding superfamily protein(AT3G06590)",819838
"1076","AT3G29370","AT3G29370","hypothetical protein(P1R3)",822596
"1077","AT5G36925","AT5G36925","hypothetical protein(AT5G36925)",833661
"1078","AT2G46770","NAC043","NAC (No Apical Meristem) domain transcriptional regulator superfamily protein(NST1)",819290
"1079","AT3G05880","RCI2A","Low temperature and salt responsive protein family(RCI2A)",819757
"1080","AT4G17170","RABB1C","RAB GTPase homolog B1C(RABB1C)",827428
"1081","AT1G32170","XTH30","xyloglucan endotransglucosylase/hydrolase 30(XTH30)",840109
"1082","AT2G23190","CYP81D7","cytochrome P450, family 81, subfamily D, polypeptide 7(CYP81D7)",816851
"1083","AT5G39580","PER62","Peroxidase superfamily protein(AT5G39580)",833954
"1084","AT4G11090","TBL23","TRICHOME BIREFRINGENCE-LIKE 23(TBL23)",826710
"1085","AT1G03220","AT1G03220","Eukaryotic aspartyl protease family protein(AT1G03220)",838517
"1086","AT1G28280","VQ4","VQ motif-containing protein(AT1G28280)",839722
"1087","AT5G64230","AT5G64230","1,8-cineole synthase(AT5G64230)",836544
"1088","AT1G08770","PRA1E","prenylated RAB acceptor 1.E(PRA1.E)",837399
"1089","AT4G22240","PAP2","Plastid-lipid associated protein PAP / fibrillin family protein(AT4G22240)",828319
"1090","AT5G38005","AT5G38005","ncRNA(AT5G38005)",5008282
"1091","AT5G65110","ACX2","acyl-CoA oxidase 2(ACX2)",836635
"1092","AT3G48690","CXE12","alpha/beta-Hydrolases superfamily protein(CXE12)",824030
"1093","AT1G79410","5-Oct","organic cation/carnitine transporter5(OCT5)",844279
"1094","AT4G38250","AT4G38250","Transmembrane amino acid transporter family protein(AT4G38250)",829982
"1095","AT2G16510","VHA-C3","ATPase, F0/V0 complex, subunit C protein(AT2G16510)",816150
"1096","AT5G43760","KCS19","3-ketoacyl-CoA synthase 20(KCS20)",834398
"1097","AT4G31130","AT4G31130","keratin-associated protein (DUF1218)(AT4G31130)",829241
"1098","AT1G67030","ZFP6","zinc finger protein 6(ZFP6)",843022
"1099","AT3G13965","AT3G13965","miscRNA(AT3G13965)",28719270
"1100","AT1G21080","AT1G21080","DNAJ heat shock N-terminal domain-containing protein(AT1G21080)",838704
"1101","AT1G30730","AT1G30730","FAD-binding Berberine family protein(AT1G30730)",839953
"1102","AT5G04970","PME47","Plant invertase/pectin methylesterase inhibitor superfamily(AT5G04970)",830379
"1103","AT1G54320","ALIS3","LEM3 (ligand-effect modulator 3) family protein / CDC50 family protein(AT1G54320)",841873
"1104","AT5G64220","CMTA2","Calmodulin-binding transcription activator protein with CG-1 and Ankyrin domain(AT5G64220)",836543
"1105","AT5G18120","APRL7","APR-like 7(APRL7)",831930
"1106","AT1G51800","AT1G51800","Leucine-rich repeat protein kinase family protein(IOS1)",841606
"1107","AT1G17860","AT1G17860","Kunitz family trypsin and protease inhibitor protein(AT1G17860)",838365
"1108","AT4G40065","AT4G40065","ncRNA(AT4G40065)",6240840
"1109","AT5G44390","AT5G44390","FAD-binding Berberine family protein(AT5G44390)",834465
"1110","AT1G33610","AT1G33610","Leucine-rich repeat (LRR) family protein(AT1G33610)",840255
"1111","AT3G13790","CWINV1","Glycosyl hydrolases family 32 protein(ATBFRUCT1)",820591
"1112","AT2G37130","PER21","Peroxidase superfamily protein(AT2G37130)",818289
"1113","AT3G03000","CML18","EF hand calcium-binding protein family(AT3G03000)",821161
